FBgn0026741	FBgn0030692	Protein	Protein	PPI	0.0	0	1
FBgn0040078	FBgn0041205	Protein	Protein	PPI	0.0	0	1
FBgn0033727	FBgn0264695	Protein	Protein	PPI	0.0	0	1
FBgn0013276	FBgn0038593	Protein	Protein	PPI	0.0	0	1
FBgn0033929	FBgn0265003	Protein	Protein	PPI	0.0	0	1
FBgn0030757	FBgn0039744	Protein	Protein	PPI	0.0	0	1
FBgn0086384	FBgn0259168	Protein	Protein	PPI	0.0	0	1
FBgn0000100	FBgn0266722	Protein	Protein	PPI	0.0	0	1
FBgn0042213	FBgn0262636	Protein	Protein	PPI	0.0	0	1
FBgn0010314	FBgn0037613	Protein	Protein	PPI	0.0	0	1
FBgn0000117	FBgn0037317	Protein	Protein	PPI	0.0	0	1
FBgn0023174	FBgn0028689	Protein	Protein	PPI	0.0	0	1
FBgn0011277	FBgn0031106	Protein	Protein	PPI	0.0	0	1
FBgn0004449	FBgn0035851	Protein	Protein	PPI	0.0	0	1
FBgn0026324	FBgn0039408	Protein	Protein	PPI	0.0	0	1
FBgn0002593	FBgn0031040	Protein	Protein	PPI	0.0	0	1
FBgn0000055	FBgn0003149	Protein	Protein	PPI	0.0	0	1
FBgn0003124	FBgn0016977	Protein	Protein	PPI	0.0	0	1
FBgn0000055	FBgn0031037	Protein	Protein	PPI	0.0	0	1
FBgn0043884	FBgn0053887	Protein	Protein	PPI	0.0	0	1
FBgn0026371	FBgn0042630	Protein	Protein	PPI	0.0	0	1
FBgn0053826	FBgn0262519	Protein	Protein	PPI	0.0	0	1
FBgn0016794	FBgn0264078	Protein	Protein	PPI	0.0	0	1
FBgn0002838	FBgn0020767	Protein	Protein	PPI	0.0	0	1
FBgn0003870	FBgn0030400	Protein	Protein	PPI	0.0	0	1
FBgn0020412	FBgn0038303	Protein	Protein	PPI	0.0	0	1
FBgn0033735	FBgn0037455	Protein	Protein	PPI	0.0	0	1
FBgn0002524	FBgn0038388	Protein	Protein	PPI	0.0	0	1
FBgn0029763	FBgn0030679	Protein	Protein	PPI	0.0	0	1
FBgn0013276	FBgn0032791	Protein	Protein	PPI	0.0	0	1
FBgn0005536	FBgn0035206	Protein	Protein	PPI	0.0	0	1
FBgn0031057	FBgn0039434	Protein	Protein	PPI	0.0	0	1
FBgn0034277	FBgn0266449	Protein	Protein	PPI	0.0	0	1
FBgn0037059	FBgn0262617	Protein	Protein	PPI	0.0	0	1
FBgn0015393	FBgn0036812	Protein	Protein	PPI	0.0	0	1
FBgn0026317	FBgn0036389	Protein	Protein	PPI	0.0	0	1
FBgn0010379	FBgn0034869	Protein	Protein	PPI	0.0	0	1
FBgn0029095	FBgn0039215	Protein	Protein	PPI	0.0	0	1
FBgn0032640	FBgn0035607	Protein	Protein	PPI	0.0	0	1
FBgn0005638	FBgn0016756	Protein	Protein	PPI	0.0	0	1
FBgn0031600	FBgn0032123	Protein	Protein	PPI	0.0	0	1
FBgn0031959	FBgn0062517	Protein	Protein	PPI	0.0	0	1
FBgn0036615	FBgn0266599	Protein	Protein	PPI	0.0	0	1
FBgn0003870	FBgn0013263	Protein	Protein	PPI	0.0	0	1
FBgn0032974	FBgn0261564	Protein	Protein	PPI	0.0	0	1
FBgn0029094	FBgn0053860	Protein	Protein	PPI	0.0	0	1
FBgn0030362	FBgn0036237	Protein	Protein	PPI	0.0	0	1
FBgn0031534	FBgn0034523	Protein	Protein	PPI	0.0	0	1
FBgn0037719	FBgn0053144	Protein	Protein	PPI	0.0	0	1
FBgn0053113	FBgn0261671	Protein	Protein	PPI	0.0	0	1
FBgn0016697	FBgn0040322	Protein	Protein	PPI	0.0	0	1
FBgn0036596	FBgn0039030	Protein	Protein	PPI	0.0	0	1
FBgn0035638	FBgn0262617	Protein	Protein	PPI	0.0	0	1
FBgn0034118	FBgn0261015	Protein	Protein	PPI	0.0	0	1
FBgn0000183	FBgn0030572	Protein	Protein	PPI	0.0	0	1
FBgn0038244	FBgn0266410	Protein	Protein	PPI	0.0	0	1
FBgn0000559	FBgn0265487	Protein	Protein	PPI	0.0	0	1
FBgn0036763	FBgn0037004	Protein	Protein	PPI	0.0	0	1
FBgn0000411	FBgn0002869	Protein	Protein	PPI	0.0	0	1
FBgn0011288	FBgn0260855	Protein	Protein	PPI	0.0	0	1
FBgn0014863	FBgn0028543	Protein	Protein	PPI	0.0	0	1
FBgn0020412	FBgn0035424	Protein	Protein	PPI	0.0	0	1
FBgn0003415	FBgn0086779	Protein	Protein	PPI	0.0	0	1
FBgn0000064	FBgn0033162	Protein	Protein	PPI	0.0	0	1
FBgn0035607	FBgn0086355	Protein	Protein	PPI	0.0	0	1
FBgn0025463	FBgn0035397	Protein	Protein	PPI	0.0	0	1
FBgn0001208	FBgn0262127	Protein	Protein	PPI	0.0	0	1
FBgn0032956	FBgn0265998	Protein	Protein	PPI	0.0	0	1
FBgn0000183	FBgn0015774	Protein	Protein	PPI	0.0	0	1
FBgn0024996	FBgn0039635	Protein	Protein	PPI	0.0	0	1
FBgn0030057	FBgn0033205	Protein	Protein	PPI	0.0	0	1
FBgn0023524	FBgn0026577	Protein	Protein	PPI	0.0	0	1
FBgn0004896	FBgn0037315	Protein	Protein	PPI	0.0	0	1
FBgn0010333	FBgn0265464	Protein	Protein	PPI	0.0	0	1
FBgn0014931	FBgn0035073	Protein	Protein	PPI	0.0	0	1
FBgn0030668	FBgn0039147	Protein	Protein	PPI	0.0	0	1
FBgn0028675	FBgn0260936	Protein	Protein	PPI	0.0	0	1
FBgn0004889	FBgn0023526	Protein	Protein	PPI	0.0	0	1
FBgn0005626	FBgn0029874	Protein	Protein	PPI	0.0	0	1
FBgn0011586	FBgn0030668	Protein	Protein	PPI	0.0	0	1
FBgn0000578	FBgn0051999	Protein	Protein	PPI	0.0	0	1
FBgn0030693	FBgn0035251	Protein	Protein	PPI	0.0	0	1
FBgn0025463	FBgn0034503	Protein	Protein	PPI	0.0	0	1
FBgn0030774	FBgn0031717	Protein	Protein	PPI	0.0	0	1
FBgn0030826	FBgn0040905	Protein	Protein	PPI	0.0	0	1
FBgn0015222	FBgn0037718	Protein	Protein	PPI	0.0	0	1
FBgn0032961	FBgn0035147	Protein	Protein	PPI	0.0	0	1
FBgn0027609	FBgn0053901	Protein	Protein	PPI	0.0	0	1
FBgn0033059	FBgn0053113	Protein	Protein	PPI	0.0	0	1
FBgn0022786	FBgn0030086	Protein	Protein	PPI	0.0	0	1
FBgn0034758	FBgn0261617	Protein	Protein	PPI	0.0	0	1
FBgn0001961	FBgn0011570	Protein	Protein	PPI	0.0	0	1
FBgn0015371	FBgn0266186	Protein	Protein	PPI	0.0	0	1
FBgn0030418	FBgn0036479	Protein	Protein	PPI	0.0	0	1
FBgn0015282	FBgn0032596	Protein	Protein	PPI	0.0	0	1
FBgn0002622	FBgn0024977	Protein	Protein	PPI	0.0	0	1
FBgn0014857	FBgn0015765	Protein	Protein	PPI	0.0	0	1
FBgn0086361	FBgn0263251	Protein	Protein	PPI	0.0	0	1
FBgn0000405	FBgn0264270	Protein	Protein	PPI	0.0	0	1
FBgn0037379	FBgn0051482	Protein	Protein	PPI	0.0	0	1
FBgn0023130	FBgn0038209	Protein	Protein	PPI	0.0	0	1
FBgn0035947	FBgn0038810	Protein	Protein	PPI	0.0	0	1
FBgn0003204	FBgn0026176	Protein	Protein	PPI	0.0	0	1
FBgn0011227	FBgn0032643	Protein	Protein	PPI	0.0	0	1
FBgn0052445	FBgn0265434	Protein	Protein	PPI	0.0	0	1
FBgn0033206	FBgn0040228	Protein	Protein	PPI	0.0	0	1
FBgn0010803	FBgn0028685	Protein	Protein	PPI	0.0	0	1
FBgn0025637	FBgn0035397	Protein	Protein	PPI	0.0	0	1
FBgn0043884	FBgn0053907	Protein	Protein	PPI	0.0	0	1
FBgn0000636	FBgn0000636	Protein	Protein	PPI	0.0	0	1
FBgn0021825	FBgn0040228	Protein	Protein	PPI	0.0	0	1
FBgn0037345	FBgn0265011	Protein	Protein	PPI	0.0	0	1
FBgn0019650	FBgn0264975	Protein	Protein	PPI	0.0	0	1
FBgn0000412	FBgn0026059	Protein	Protein	PPI	0.0	0	1
FBgn0041150	FBgn0052086	Protein	Protein	PPI	0.0	0	1
FBgn0025633	FBgn0261456	Protein	Protein	PPI	0.0	0	1
FBgn0015288	FBgn0015288	Protein	Protein	PPI	0.0	0	1
FBgn0029824	FBgn0031143	Protein	Protein	PPI	0.0	0	1
FBgn0014135	FBgn0034230	Protein	Protein	PPI	0.0	0	1
FBgn0015221	FBgn0037046	Protein	Protein	PPI	0.0	0	1
FBgn0031281	FBgn0031420	Protein	Protein	PPI	0.0	0	1
FBgn0004888	FBgn0021764	Protein	Protein	PPI	0.0	0	1
FBgn0033721	FBgn0036924	Protein	Protein	PPI	0.0	0	1
FBgn0002781	FBgn0051973	Protein	Protein	PPI	0.0	0	1
FBgn0004363	FBgn0035438	Protein	Protein	PPI	0.0	0	1
FBgn0020277	FBgn0038575	Protein	Protein	PPI	0.0	0	1
FBgn0000667	FBgn0036666	Protein	Protein	PPI	0.0	0	1
FBgn0030668	FBgn0051038	Protein	Protein	PPI	0.0	0	1
FBgn0003149	FBgn0039055	Protein	Protein	PPI	0.0	0	1
FBgn0037467	FBgn0038773	Protein	Protein	PPI	0.0	0	1
FBgn0029121	FBgn0037270	Protein	Protein	PPI	0.0	0	1
FBgn0000504	FBgn0036311	Protein	Protein	PPI	0.0	0	1
FBgn0031969	FBgn0039635	Protein	Protein	PPI	0.0	0	1
FBgn0000635	FBgn0038421	Protein	Protein	PPI	0.0	0	1
FBgn0033886	FBgn0086134	Protein	Protein	PPI	0.0	0	1
FBgn0014010	FBgn0030993	Protein	Protein	PPI	0.0	0	1
FBgn0010583	FBgn0040371	Protein	Protein	PPI	0.0	0	1
FBgn0001233	FBgn0051999	Protein	Protein	PPI	0.0	0	1
FBgn0063494	FBgn0262559	Protein	Protein	PPI	0.0	0	1
FBgn0005558	FBgn0011726	Protein	Protein	PPI	0.0	0	1
FBgn0034259	FBgn0036605	Protein	Protein	PPI	0.0	0	1
FBgn0029175	FBgn0264694	Protein	Protein	PPI	0.0	0	1
FBgn0002909	FBgn0037263	Protein	Protein	PPI	0.0	0	1
FBgn0031850	FBgn0035513	Protein	Protein	PPI	0.0	0	1
FBgn0044020	FBgn0050409	Protein	Protein	PPI	0.0	0	1
FBgn0053895	FBgn0263231	Protein	Protein	PPI	0.0	0	1
FBgn0004106	FBgn0053842	Protein	Protein	PPI	0.0	0	1
FBgn0002932	FBgn0053871	Protein	Protein	PPI	0.0	0	1
FBgn0034707	FBgn0035754	Protein	Protein	PPI	0.0	0	1
FBgn0000114	FBgn0025790	Protein	Protein	PPI	0.0	0	1
FBgn0003479	FBgn0026176	Protein	Protein	PPI	0.0	0	1
FBgn0000463	FBgn0035422	Protein	Protein	PPI	0.0	0	1
FBgn0039323	FBgn0066101	Protein	Protein	PPI	0.0	0	1
FBgn0003302	FBgn0028577	Protein	Protein	PPI	0.0	0	1
FBgn0031713	FBgn0037044	Protein	Protein	PPI	0.0	0	1
FBgn0001148	FBgn0265416	Protein	Protein	PPI	0.0	0	1
FBgn0004171	FBgn0004649	Protein	Protein	PPI	0.0	0	1
FBgn0014861	FBgn0025815	Protein	Protein	PPI	0.0	0	1
FBgn0022699	FBgn0260632	Protein	Protein	PPI	0.0	0	1
FBgn0001226	FBgn0036000	Protein	Protein	PPI	0.0	0	1
FBgn0004859	FBgn0020906	Protein	Protein	PPI	0.0	0	1
FBgn0028327	FBgn0250814	Protein	Protein	PPI	0.0	0	1
FBgn0033261	FBgn0262733	Protein	Protein	PPI	0.0	0	1
FBgn0031500	FBgn0040892	Protein	Protein	PPI	0.0	0	1
FBgn0053804	FBgn0261602	Protein	Protein	PPI	0.0	0	1
FBgn0032997	FBgn0034335	Protein	Protein	PPI	0.0	0	1
FBgn0000319	FBgn0027571	Protein	Protein	PPI	0.0	0	1
FBgn0028415	FBgn0053531	Protein	Protein	PPI	0.0	0	1
FBgn0266723	FBgn0266724	Protein	Protein	PPI	0.0	0	1
FBgn0014340	FBgn0053895	Protein	Protein	PPI	0.0	0	1
FBgn0000117	FBgn0011570	Protein	Protein	PPI	0.0	0	1
FBgn0261609	FBgn0263740	Protein	Protein	PPI	0.0	0	1
FBgn0030956	FBgn0036731	Protein	Protein	PPI	0.0	0	1
FBgn0022023	FBgn0032788	Protein	Protein	PPI	0.0	0	1
FBgn0003410	FBgn0013765	Protein	Protein	PPI	0.0	0	1
FBgn0025702	FBgn0044323	Protein	Protein	PPI	0.0	0	1
FBgn0003742	FBgn0260944	Protein	Protein	PPI	0.0	0	1
FBgn0015245	FBgn0034623	Protein	Protein	PPI	0.0	0	1
FBgn0000083	FBgn0023094	Protein	Protein	PPI	0.0	0	1
FBgn0015036	FBgn0035154	Protein	Protein	PPI	0.0	0	1
FBgn0036082	FBgn0040206	Protein	Protein	PPI	0.0	0	1
FBgn0039055	FBgn0261456	Protein	Protein	PPI	0.0	0	1
FBgn0024191	FBgn0035521	Protein	Protein	PPI	0.0	0	1
FBgn0015584	FBgn0032029	Protein	Protein	PPI	0.0	0	1
FBgn0000543	FBgn0260484	Protein	Protein	PPI	0.0	0	1
FBgn0052311	FBgn0266186	Protein	Protein	PPI	0.0	0	1
FBgn0013765	FBgn0260780	Protein	Protein	PPI	0.0	0	1
FBgn0053885	FBgn0260003	Protein	Protein	PPI	0.0	0	1
FBgn0037279	FBgn0037377	Protein	Protein	PPI	0.0	0	1
FBgn0025806	FBgn0260440	Protein	Protein	PPI	0.0	0	1
FBgn0030096	FBgn0085436	Protein	Protein	PPI	0.0	0	1
FBgn0013726	FBgn0023180	Protein	Protein	PPI	0.0	0	1
FBgn0003480	FBgn0021818	Protein	Protein	PPI	0.0	0	1
FBgn0004363	FBgn0035499	Protein	Protein	PPI	0.0	0	1
FBgn0016685	FBgn0035334	Protein	Protein	PPI	0.0	0	1
FBgn0036479	FBgn0038452	Protein	Protein	PPI	0.0	0	1
FBgn0005683	FBgn0032192	Protein	Protein	PPI	0.0	0	1
FBgn0028577	FBgn0032763	Protein	Protein	PPI	0.0	0	1
FBgn0037011	FBgn0265998	Protein	Protein	PPI	0.0	0	1
FBgn0035181	FBgn0053523	Protein	Protein	PPI	0.0	0	1
FBgn0027499	FBgn0086384	Protein	Protein	PPI	0.0	0	1
FBgn0026252	FBgn0032456	Protein	Protein	PPI	0.0	0	1
FBgn0262599	FBgn0266918	Protein	Protein	PPI	0.0	0	1
FBgn0030507	FBgn0036428	Protein	Protein	PPI	0.0	0	1
FBgn0029093	FBgn0035811	Protein	Protein	PPI	0.0	0	1
FBgn0026873	FBgn0035987	Protein	Protein	PPI	0.0	0	1
FBgn0002593	FBgn0037207	Protein	Protein	PPI	0.0	0	1
FBgn0002542	FBgn0005355	Protein	Protein	PPI	0.0	0	1
FBgn0032487	FBgn0036916	Protein	Protein	PPI	0.0	0	1
FBgn0027329	FBgn0038928	Protein	Protein	PPI	0.0	0	1
FBgn0004644	FBgn0029088	Protein	Protein	PPI	0.0	0	1
FBgn0011573	FBgn0015806	Protein	Protein	PPI	0.0	0	1
FBgn0032003	FBgn0039359	Protein	Protein	PPI	0.0	0	1
FBgn0000239	FBgn0036286	Protein	Protein	PPI	0.0	0	1
FBgn0032640	FBgn0036612	Protein	Protein	PPI	0.0	0	1
FBgn0021765	FBgn0033721	Protein	Protein	PPI	0.0	0	1
FBgn0000319	FBgn0028577	Protein	Protein	PPI	0.0	0	1
FBgn0030086	FBgn0032961	Protein	Protein	PPI	0.0	0	1
FBgn0031018	FBgn0032390	Protein	Protein	PPI	0.0	0	1
FBgn0034142	FBgn0051460	Protein	Protein	PPI	0.0	0	1
FBgn0031942	FBgn0086711	Protein	Protein	PPI	0.0	0	1
FBgn0031816	FBgn0031973	Protein	Protein	PPI	0.0	0	1
FBgn0001624	FBgn0013278	Protein	Protein	PPI	0.0	0	1
FBgn0026873	FBgn0263933	Protein	Protein	PPI	0.0	0	1
FBgn0003979	FBgn0031057	Protein	Protein	PPI	0.0	0	1
FBgn0011762	FBgn0039589	Protein	Protein	PPI	0.0	0	1
FBgn0019972	FBgn0019972	Protein	Protein	PPI	0.0	0	1
FBgn0014388	FBgn0040777	Protein	Protein	PPI	0.0	0	1
FBgn0003598	FBgn0263600	Protein	Protein	PPI	0.0	0	1
FBgn0040011	FBgn0262737	Protein	Protein	PPI	0.0	0	1
FBgn0005585	FBgn0037874	Protein	Protein	PPI	0.0	0	1
FBgn0028577	FBgn0037721	Protein	Protein	PPI	0.0	0	1
FBgn0000319	FBgn0050489	Protein	Protein	PPI	0.0	0	1
FBgn0027330	FBgn0037746	Protein	Protein	PPI	0.0	0	1
FBgn0034310	FBgn0259483	Protein	Protein	PPI	0.0	0	1
FBgn0033205	FBgn0051729	Protein	Protein	PPI	0.0	0	1
FBgn0003479	FBgn0023091	Protein	Protein	PPI	0.0	0	1
FBgn0028838	FBgn0032518	Protein	Protein	PPI	0.0	0	1
FBgn0021995	FBgn0030720	Protein	Protein	PPI	0.0	0	1
FBgn0033122	FBgn0036617	Protein	Protein	PPI	0.0	0	1
FBgn0031996	FBgn0032481	Protein	Protein	PPI	0.0	0	1
FBgn0005674	FBgn0027090	Protein	Protein	PPI	0.0	0	1
FBgn0031196	FBgn0035210	Protein	Protein	PPI	0.0	0	1
FBgn0032105	FBgn0035691	Protein	Protein	PPI	0.0	0	1
FBgn0031089	FBgn0085478	Protein	Protein	PPI	0.0	0	1
FBgn0022355	FBgn0085234	Protein	Protein	PPI	0.0	0	1
FBgn0001233	FBgn0011278	Protein	Protein	PPI	0.0	0	1
FBgn0028577	FBgn0038977	Protein	Protein	PPI	0.0	0	1
FBgn0029867	FBgn0037405	Protein	Protein	PPI	0.0	0	1
FBgn0000559	FBgn0003944	Protein	Protein	PPI	0.0	0	1
FBgn0015379	FBgn0036516	Protein	Protein	PPI	0.0	0	1
FBgn0000405	FBgn0011584	Protein	Protein	PPI	0.0	0	1
FBgn0023518	FBgn0263667	Protein	Protein	PPI	0.0	0	1
FBgn0000259	FBgn0264542	Protein	Protein	PPI	0.0	0	1
FBgn0000212	FBgn0266599	Protein	Protein	PPI	0.0	0	1
FBgn0010316	FBgn0032956	Protein	Protein	PPI	0.0	0	1
FBgn0036058	FBgn0263832	Protein	Protein	PPI	0.0	0	1
FBgn0032195	FBgn0052484	Protein	Protein	PPI	0.0	0	1
FBgn0003257	FBgn0011704	Protein	Protein	PPI	0.0	0	1
FBgn0011259	FBgn0034964	Protein	Protein	PPI	0.0	0	1
FBgn0025885	FBgn0030362	Protein	Protein	PPI	0.0	0	1
FBgn0019972	FBgn0037766	Protein	Protein	PPI	0.0	0	1
FBgn0002031	FBgn0036290	Protein	Protein	PPI	0.0	0	1
FBgn0025334	FBgn0265998	Protein	Protein	PPI	0.0	0	1
FBgn0030362	FBgn0032198	Protein	Protein	PPI	0.0	0	1
FBgn0003145	FBgn0086384	Protein	Protein	PPI	0.0	0	1
FBgn0034277	FBgn0250814	Protein	Protein	PPI	0.0	0	1
FBgn0036505	FBgn0263106	Protein	Protein	PPI	0.0	0	1
FBgn0025687	FBgn0033602	Protein	Protein	PPI	0.0	0	1
FBgn0011290	FBgn0036920	Protein	Protein	PPI	0.0	0	1
FBgn0051140	FBgn0085424	Protein	Protein	PPI	0.0	0	1
FBgn0005655	FBgn0021765	Protein	Protein	PPI	0.0	0	1
FBgn0000064	FBgn0038421	Protein	Protein	PPI	0.0	0	1
FBgn0031296	FBgn0033283	Protein	Protein	PPI	0.0	0	1
FBgn0004811	FBgn0263600	Protein	Protein	PPI	0.0	0	1
FBgn0026372	FBgn0259715	Protein	Protein	PPI	0.0	0	1
FBgn0037647	FBgn0261385	Protein	Protein	PPI	0.0	0	1
FBgn0030086	FBgn0086358	Protein	Protein	PPI	0.0	0	1
FBgn0039805	FBgn0039805	Protein	Protein	PPI	0.0	0	1
FBgn0011288	FBgn0011708	Protein	Protein	PPI	0.0	0	1
FBgn0013765	FBgn0022720	Protein	Protein	PPI	0.0	0	1
FBgn0013983	FBgn0033752	Protein	Protein	PPI	0.0	0	1
FBgn0011760	FBgn0027513	Protein	Protein	PPI	0.0	0	1
FBgn0026179	FBgn0026376	Protein	Protein	PPI	0.0	0	1
FBgn0032660	FBgn0039172	Protein	Protein	PPI	0.0	0	1
FBgn0027054	FBgn0037183	Protein	Protein	PPI	0.0	0	1
FBgn0024963	FBgn0037120	Protein	Protein	PPI	0.0	0	1
FBgn0000439	FBgn0015834	Protein	Protein	PPI	0.0	0	1
FBgn0003887	FBgn0024222	Protein	Protein	PPI	0.0	0	1
FBgn0015222	FBgn0039562	Protein	Protein	PPI	0.0	0	1
FBgn0010612	FBgn0035032	Protein	Protein	PPI	0.0	0	1
FBgn0016697	FBgn0086134	Protein	Protein	PPI	0.0	0	1
FBgn0014869	FBgn0022893	Protein	Protein	PPI	0.0	0	1
FBgn0038473	FBgn0038810	Protein	Protein	PPI	0.0	0	1
FBgn0027492	FBgn0039705	Protein	Protein	PPI	0.0	0	1
FBgn0001233	FBgn0041087	Protein	Protein	PPI	0.0	0	1
FBgn0039213	FBgn0267385	Protein	Protein	PPI	0.0	0	1
FBgn0033205	FBgn0260439	Protein	Protein	PPI	0.0	0	1
FBgn0035097	FBgn0086472	Protein	Protein	PPI	0.0	0	1
FBgn0000996	FBgn0036624	Protein	Protein	PPI	0.0	0	1
FBgn0035807	FBgn0260484	Protein	Protein	PPI	0.0	0	1
FBgn0030003	FBgn0039929	Protein	Protein	PPI	0.0	0	1
FBgn0005655	FBgn0037824	Protein	Protein	PPI	0.0	0	1
FBgn0002865	FBgn0008636	Protein	Protein	PPI	0.0	0	1
FBgn0038145	FBgn0259705	Protein	Protein	PPI	0.0	0	1
FBgn0038145	FBgn0259923	Protein	Protein	PPI	0.0	0	1
FBgn0030956	FBgn0030956	Protein	Protein	PPI	0.0	0	1
FBgn0001263	FBgn0028406	Protein	Protein	PPI	0.0	0	1
FBgn0000022	FBgn0031129	Protein	Protein	PPI	0.0	0	1
FBgn0036230	FBgn0036617	Protein	Protein	PPI	0.0	0	1
FBgn0004656	FBgn0005533	Protein	Protein	PPI	0.0	0	1
FBgn0010315	FBgn0035397	Protein	Protein	PPI	0.0	0	1
FBgn0036286	FBgn0037030	Protein	Protein	PPI	0.0	0	1
FBgn0001226	FBgn0028684	Protein	Protein	PPI	0.0	0	1
FBgn0003231	FBgn0028685	Protein	Protein	PPI	0.0	0	1
FBgn0025806	FBgn0026376	Protein	Protein	PPI	0.0	0	1
FBgn0015282	FBgn0031057	Protein	Protein	PPI	0.0	0	1
FBgn0025674	FBgn0032196	Protein	Protein	PPI	0.0	0	1
FBgn0014417	FBgn0015622	Protein	Protein	PPI	0.0	0	1
FBgn0002590	FBgn0005674	Protein	Protein	PPI	0.0	0	1
FBgn0039280	FBgn0052343	Protein	Protein	PPI	0.0	0	1
FBgn0024222	FBgn0263006	Protein	Protein	PPI	0.0	0	1
FBgn0010215	FBgn0031881	Protein	Protein	PPI	0.0	0	1
FBgn0027560	FBgn0263755	Protein	Protein	PPI	0.0	0	1
FBgn0041205	FBgn0045073	Protein	Protein	PPI	0.0	0	1
FBgn0004666	FBgn0030608	Protein	Protein	PPI	0.0	0	1
FBgn0031745	FBgn0034878	Protein	Protein	PPI	0.0	0	1
FBgn0021979	FBgn0032054	Protein	Protein	PPI	0.0	0	1
FBgn0036109	FBgn0036118	Protein	Protein	PPI	0.0	0	1
FBgn0020224	FBgn0023388	Protein	Protein	PPI	0.0	0	1
FBgn0036827	FBgn0039488	Protein	Protein	PPI	0.0	0	1
FBgn0015805	FBgn0036282	Protein	Protein	PPI	0.0	0	1
FBgn0038973	FBgn0085360	Protein	Protein	PPI	0.0	0	1
FBgn0030247	FBgn0035497	Protein	Protein	PPI	0.0	0	1
FBgn0014002	FBgn0036921	Protein	Protein	PPI	0.0	0	1
FBgn0002773	FBgn0014454	Protein	Protein	PPI	0.0	0	1
FBgn0000377	FBgn0013762	Protein	Protein	PPI	0.0	0	1
FBgn0026380	FBgn0086134	Protein	Protein	PPI	0.0	0	1
FBgn0028888	FBgn0032363	Protein	Protein	PPI	0.0	0	1
FBgn0017579	FBgn0051958	Protein	Protein	PPI	0.0	0	1
FBgn0010516	FBgn0030992	Protein	Protein	PPI	0.0	0	1
FBgn0000635	FBgn0259228	Protein	Protein	PPI	0.0	0	1
FBgn0053895	FBgn0263979	Protein	Protein	PPI	0.0	0	1
FBgn0027609	FBgn0053871	Protein	Protein	PPI	0.0	0	1
FBgn0011653	FBgn0266673	Protein	Protein	PPI	0.0	0	1
FBgn0010316	FBgn0031957	Protein	Protein	PPI	0.0	0	1
FBgn0022986	FBgn0031488	Protein	Protein	PPI	0.0	0	1
FBgn0011606	FBgn0026874	Protein	Protein	PPI	0.0	0	1
FBgn0026409	FBgn0035771	Protein	Protein	PPI	0.0	0	1
