FBgn0035754	FBgn0266670	MI:0399	High	physical
FBgn0038248	FBgn0039232	MI:0018	High	physical
FBgn0014018	FBgn0015805	MI:0402	Low	physical
FBgn0022893	FBgn0262559	MI:0004	High	physical
FBgn0003423	FBgn0259483	MI:0018	High	physical
FBgn0037707	FBgn0263198	MI:0004	High	physical
FBgn0021995	FBgn0026196	MI:0004	High	physical
FBgn0034391	FBgn0086680	MI:0018	High	physical
FBgn0023177	FBgn0265998	MI:0018	High	physical
FBgn0014010	FBgn0032961	MI:0004	High	physical
FBgn0020306	FBgn0032321	MI:0004	High	physical
FBgn0030107	FBgn0031650	MI:0018	High	physical
FBgn0032455	FBgn0264005	MI:0018	High	physical
FBgn0020908	FBgn0037046	MI:0004	High	physical
FBgn0015774	FBgn0262560	MI:0096	High	physical
FBgn0004107	FBgn0037643	MI:0018	High	physical
FBgn0004868	FBgn0033518	MI:0004	High	physical
FBgn0032465	FBgn0039831	MI:0018	High	physical
FBgn0000250	FBgn0027052	MI:0018	High	physical
FBgn0036806	FBgn0259896	MI:0018	High	physical
FBgn0001123	FBgn0022097	MI:0018	High	physical
FBgn0022382	FBgn0051999	MI:0018	High	physical
FBgn0001235	FBgn0053909	MI:0096	High	physical
FBgn0040005	FBgn0086359	MI:0018	High	physical
FBgn0002773	FBgn0086358	MI:0018	High	physical
FBgn0031650	FBgn0033599	MI:0018	High	physical
FBgn0034140	FBgn0035266	MI:0018	High	physical
FBgn0014010	FBgn0014163	MI:0004	High	physical
FBgn0032475	FBgn0039972	MI:0018	High	physical
FBgn0031631	FBgn0040367	MI:0018	High	physical
FBgn0021765	FBgn0033518	MI:0004	High	physical
FBgn0001142	FBgn0011666	MI:0018	High	physical
FBgn0005278	FBgn0034971	MI:0018	High	physical
FBgn0261862	FBgn0262002	MI:0018	High	physical
FBgn0021742	FBgn0086680	MI:0018	High	physical
FBgn0003460	FBgn0031108	MI:0018	High	physical
FBgn0023526	FBgn0066101	MI:0018	High	physical
FBgn0022349	FBgn0036290	MI:0004	High	physical
FBgn0014189	FBgn0027885	MI:0018	High	physical
FBgn0025683	FBgn0035236	MI:0004	High	physical
FBgn0033339	FBgn0035587	MI:0018	High	physical
FBgn0011604	FBgn0261793	MI:0004	Low	physical
FBgn0029134	FBgn0261067	MI:0018	High	physical
FBgn0023174	FBgn0050035	MI:0018	High	physical
FBgn0027949	FBgn0033322	MI:0018	High	physical
FBgn0013467	FBgn0027378	MI:0004	High	physical
FBgn0027054	FBgn0038576	MI:0018	High	physical
FBgn0037554	FBgn0263774	MI:0018	High	physical
FBgn0000253	FBgn0005614	MI:0045	High	physical
FBgn0033274	FBgn0263930	MI:0007	High	physical
FBgn0014869	FBgn0036766	MI:0004	High	physical
FBgn0010333	FBgn0044826	MI:0018	High	physical
FBgn0024291	FBgn0032400	MI:0018	High	physical
FBgn0011692	FBgn0263351	MI:0004	High	physical
FBgn0003870	FBgn0035357	MI:0096	High	physical
FBgn0027498	FBgn0052694	MI:0018	High	physical
FBgn0034967	FBgn0264922	MI:0004	High	physical
FBgn0035852	FBgn0036945	MI:0018	High	physical
FBgn0004449	FBgn0250786	MI:0096	High	physical
FBgn0032870	FBgn0038312	MI:0018	High	physical
FBgn0004449	FBgn0037810	MI:0096	High	physical
FBgn0001139	FBgn0002734	MI:0018	High	physical
FBgn0015794	FBgn0261397	MI:0018	High	physical
FBgn0029113	FBgn0029512	MI:0004	High	physical
FBgn0000635	FBgn0039302	MI:0004	High	physical
FBgn0036921	FBgn0063497	MI:0004	High	physical
FBgn0030505	FBgn0038869	MI:0018	High	physical
FBgn0010611	FBgn0030503	MI:0004	High	physical
FBgn0010019	FBgn0032763	MI:0018	High	physical
FBgn0000299	FBgn0024222	MI:0004	High	physical
FBgn0028687	FBgn0030457	MI:0018	High	physical
FBgn0036918	FBgn0039157	MI:0018	High	physical
FBgn0013531	FBgn0026873	MI:0018	High	physical
FBgn0037094	FBgn0038685	MI:0018	High	physical
FBgn0033166	FBgn0033867	MI:0018	High	physical
FBgn0000629	FBgn0086613	MI:0096	High	physical
FBgn0015521	FBgn0261239	MI:0004	High	physical
FBgn0003124	FBgn0010431	MI:0399	High	physical
FBgn0035107	FBgn0037336	MI:0018	High	physical
FBgn0032127	FBgn0053193	MI:0018	High	physical
FBgn0030806	FBgn0038877	MI:0018	High	physical
FBgn0032196	FBgn0037613	MI:0018	High	physical
FBgn0003410	FBgn0039398	MI:0018	High	physical
FBgn0052064	FBgn0264486	MI:0018	High	physical
FBgn0001974	FBgn0037347	MI:0018	High	physical
FBgn0000212	FBgn0002783	MI:0004	Low	physical
FBgn0035542	FBgn0051224	MI:0018	High	physical
FBgn0053909	FBgn0261456	MI:0018	High	physical
FBgn0000028	FBgn0001079	MI:0399	High	physical
FBgn0038016	FBgn0263832	MI:0004	High	physical
FBgn0011207	FBgn0024248	MI:0018	High	physical
FBgn0031631	FBgn0033019	MI:0018	High	physical
FBgn0053850	FBgn0263260	MI:0018	High	physical
FBgn0003415	FBgn0052479	MI:0004	High	physical
FBgn0011745	FBgn0021825	MI:0004	High	physical
FBgn0017414	FBgn0017414	MI:0018	High	physical
FBgn0032956	FBgn0039970	MI:0018	High	physical
FBgn0041171	FBgn0086613	MI:0007	High	physical
FBgn0028622	FBgn0051547	MI:0018	High	physical
FBgn0028734	FBgn0087035	MI:0004	Low	physical
FBgn0011259	FBgn0039908	MI:0004	High	physical
FBgn0004859	FBgn0034817	MI:0399	High	physical
FBgn0003651	FBgn0010825	MI:0018	Low	physical
FBgn0004462	FBgn0038877	MI:0018	High	physical
FBgn0024542	FBgn0038224	MI:0018	High	physical
FBgn0034583	FBgn0035246	MI:0018	High	physical
FBgn0037050	FBgn0263456	MI:0004	High	physical
FBgn0035823	FBgn0051619	MI:0018	High	physical
FBgn0037270	FBgn0038266	MI:0018	High	physical
FBgn0029873	FBgn0031106	MI:0018	High	physical
FBgn0040687	FBgn0050403	MI:0018	High	physical
FBgn0034504	FBgn0259794	MI:0018	High	physical
FBgn0001276	FBgn0038815	MI:0018	High	physical
FBgn0010247	FBgn0019972	MI:0415	Low	physical
FBgn0004401	FBgn0262166	MI:0004	High	physical
FBgn0010516	FBgn0011227	MI:0004	High	physical
FBgn0037250	FBgn0039044	MI:0004	High	physical
FBgn0020381	FBgn0034362	MI:0004	High	physical
FBgn0027054	FBgn0037183	MI:0018	High	physical
FBgn0016919	FBgn0030181	MI:0018	High	physical
FBgn0000054	FBgn0039204	MI:0018	High	physical
FBgn0002622	FBgn0034261	MI:0018	High	physical
FBgn0043854	FBgn0052405	MI:0018	High	physical
FBgn0013764	FBgn0052820	MI:0018	High	physical
FBgn0011336	FBgn0029649	MI:0018	High	physical
FBgn0029501	FBgn0033702	MI:0018	High	physical
FBgn0002531	FBgn0261403	MI:0018	High	physical
FBgn0002783	FBgn0261885	MI:0004	Low	physical
FBgn0003079	FBgn0004636	MI:0018	High	physical
FBgn0031488	FBgn0032940	MI:0018	High	physical
FBgn0000543	FBgn0033688	MI:0004	High	physical
FBgn0033608	FBgn0260439	MI:0004	High	physical
FBgn0032940	FBgn0037117	MI:0018	High	physical
FBgn0002773	FBgn0016119	MI:0004	High	physical
FBgn0029676	FBgn0036771	MI:0004	High	physical
FBgn0000625	FBgn0037718	MI:0018	High	physical
FBgn0023524	FBgn0036479	MI:0018	High	physical
FBgn0037709	FBgn0262126	MI:0018	High	physical
FBgn0003462	FBgn0016685	MI:0004	High	physical
FBgn0032833	FBgn0036258	MI:0018	High	physical
FBgn0035101	FBgn0039589	MI:0018	High	physical
FBgn0015299	FBgn0035438	MI:0004	High	physical
FBgn0000413	FBgn0002922	MI:0045	High	physical
FBgn0003527	FBgn0052311	MI:0018	High	physical
FBgn0008635	FBgn0027580	MI:0004	High	physical
FBgn0004449	FBgn0039557	MI:0096	High	physical
FBgn0034740	FBgn0036479	MI:0018	High	physical
FBgn0032625	FBgn0086253	MI:0018	High	physical
FBgn0010387	FBgn0027945	MI:0397	High	physical
FBgn0038037	FBgn0261592	MI:0018	High	physical
FBgn0001942	FBgn0027949	MI:0018	High	physical
FBgn0034258	FBgn0086613	MI:0007	High	physical
FBgn0010380	FBgn0032341	MI:0004	High	physical
FBgn0014002	FBgn0033518	MI:0004	High	physical
FBgn0023526	FBgn0031631	MI:0018	High	physical
FBgn0000273	FBgn0003429	MI:0049	Low	physical
FBgn0001235	FBgn0264270	MI:0018	High	physical
FBgn0003278	FBgn0015774	MI:0007	High	physical
FBgn0010348	FBgn0015019	MI:0004	High	physical
FBgn0000463	FBgn0086442	MI:0018	High	physical
FBgn0032030	FBgn0036537	MI:0004	High	physical
FBgn0001291	FBgn0028550	MI:0018	High	physical
FBgn0032456	FBgn0039580	MI:0004	High	physical
FBgn0037773	FBgn0262116	MI:0018	High	physical
FBgn0010280	FBgn0013263	MI:0018	High	physical
FBgn0030507	FBgn0036827	MI:0018	High	physical
FBgn0001170	FBgn0031174	MI:0018	High	physical
FBgn0002643	FBgn0086708	MI:0018	High	physical
FBgn0035513	FBgn0038159	MI:0018	High	physical
FBgn0003892	FBgn0035641	MI:0018	High	physical
FBgn0000579	FBgn0025885	MI:0004	High	physical
FBgn0000377	FBgn0016131	MI:0018	High	physical
FBgn0016691	FBgn0032833	MI:0004	High	physical
FBgn0034816	FBgn0266667	MI:0018	High	physical
FBgn0034258	FBgn0053113	MI:0004	High	physical
FBgn0030320	FBgn0030695	MI:0004	High	physical
FBgn0003598	FBgn0003607	MI:0045	High	physical
FBgn0019936	FBgn0031455	MI:0018	High	physical
FBgn0053909	FBgn0263603	MI:0018	High	physical
FBgn0003371	FBgn0040283	MI:0004	High	physical
FBgn0015803	FBgn0040385	MI:0018	High	physical
FBgn0031331	FBgn0034512	MI:0018	High	physical
FBgn0003479	FBgn0259168	MI:0018	High	physical
FBgn0023518	FBgn0053851	MI:0045	High	physical
FBgn0033990	FBgn0036929	MI:0004	High	physical
FBgn0034900	FBgn0037177	MI:0018	High	physical
FBgn0026737	FBgn0030088	MI:0004	High	physical
FBgn0011661	FBgn0036921	MI:0004	High	physical
FBgn0001137	FBgn0032068	MI:0018	High	physical
FBgn0003317	FBgn0036929	MI:0004	High	physical
FBgn0031331	FBgn0261714	MI:0018	High	physical
FBgn0032656	FBgn0033702	MI:0018	High	physical
FBgn0003464	FBgn0031089	MI:0018	High	physical
FBgn0028980	FBgn0261823	MI:0096	Low	physical
FBgn0011640	FBgn0034114	MI:0018	High	physical
FBgn0024732	FBgn0033051	MI:0004	High	physical
FBgn0013725	FBgn0034114	MI:0018	High	physical
FBgn0003279	FBgn0026056	MI:0399	High	physical
FBgn0024196	FBgn0036567	MI:0018	High	physical
FBgn0002985	FBgn0032656	MI:0018	High	physical
FBgn0033153	FBgn0039735	MI:0018	High	physical
FBgn0027568	FBgn0051729	MI:0004	High	physical
FBgn0000150	FBgn0036762	MI:0004	High	physical
FBgn0002973	FBgn0261854	MI:0004	Low	physical
FBgn0029947	FBgn0035325	MI:0018	High	physical
FBgn0011710	FBgn0052654	MI:0018	High	physical
FBgn0004863	FBgn0053875	MI:0402	Low	physical
FBgn0003068	FBgn0014396	MI:0018	Low	physical
FBgn0030748	FBgn0038436	MI:0018	High	physical
FBgn0037489	FBgn0038810	MI:0004	High	physical
FBgn0025583	FBgn0028926	MI:0018	High	physical
FBgn0003748	FBgn0042127	MI:0004	High	physical
FBgn0004687	FBgn0026566	MI:0018	High	physical
FBgn0002570	FBgn0043854	MI:0018	High	physical
FBgn0036005	FBgn0259200	MI:0018	High	physical
FBgn0013467	FBgn0038948	MI:0004	High	physical
FBgn0029522	FBgn0038089	MI:0018	High	physical
FBgn0036811	FBgn0037262	MI:0004	High	physical
FBgn0011227	FBgn0035811	MI:0004	High	physical
FBgn0028665	FBgn0035693	MI:0018	High	physical
FBgn0028692	FBgn0038577	MI:0004	High	physical
FBgn0020369	FBgn0031057	MI:0096	Low	physical
FBgn0033324	FBgn0042630	MI:0018	High	physical
FBgn0010247	FBgn0052311	MI:0018	High	physical
FBgn0024222	FBgn0035357	MI:0004	High	physical
FBgn0010342	FBgn0023388	MI:0018	High	physical
FBgn0016792	FBgn0086613	MI:0007	High	physical
FBgn0026323	FBgn0061200	MI:0004	High	physical
FBgn0003862	FBgn0053851	MI:0045	High	physical
FBgn0019644	FBgn0035751	MI:0018	High	physical
FBgn0011659	FBgn0027619	MI:0018	High	physical
FBgn0035432	FBgn0038220	MI:0004	High	physical
FBgn0000662	FBgn0027492	MI:0018	High	physical
FBgn0029893	FBgn0262114	MI:0018	High	physical
FBgn0030089	FBgn0038223	MI:0018	Low	physical
FBgn0003274	FBgn0037994	MI:0018	High	physical
FBgn0026175	FBgn0034858	MI:0018	High	physical
FBgn0027605	FBgn0039585	MI:0018	High	physical
FBgn0034650	FBgn0039043	MI:0018	High	physical
FBgn0026326	FBgn0033348	MI:0018	High	physical
FBgn0030400	FBgn0052369	MI:0018	High	physical
FBgn0000299	FBgn0053875	MI:0402	Low	physical
FBgn0003371	FBgn0263258	MI:0004	High	physical
FBgn0015625	FBgn0261239	MI:0018	High	physical
FBgn0004510	FBgn0262656	MI:0018	High	physical
FBgn0031850	FBgn0033721	MI:0018	High	physical
FBgn0000212	FBgn0035424	MI:0004	High	physical
FBgn0025790	FBgn0046302	MI:0018	High	physical
FBgn0033907	FBgn0263930	MI:0096	High	physical
FBgn0030501	FBgn0037279	MI:0004	High	physical
FBgn0029094	FBgn0053866	MI:0028	Low	physical
FBgn0028570	FBgn0063261	MI:0018	High	physical
FBgn0035931	FBgn0085430	MI:0018	High	physical
FBgn0024222	FBgn0087035	MI:0004	High	physical
FBgn0029817	FBgn0039359	MI:0018	High	physical
FBgn0003053	FBgn0261800	MI:0018	High	physical
FBgn0028902	FBgn0036311	MI:0018	High	physical
FBgn0026196	FBgn0266581	MI:0004	High	physical
FBgn0015324	FBgn0250848	MI:0018	High	physical
FBgn0032812	FBgn0040337	MI:0018	High	physical
FBgn0002069	FBgn0267727	MI:0004	High	physical
FBgn0015282	FBgn0028687	MI:0004	High	physical
FBgn0035281	FBgn0039972	MI:0018	High	physical
FBgn0021872	FBgn0035600	MI:0018	High	physical
FBgn0016013	FBgn0031849	MI:0018	High	physical
FBgn0000117	FBgn0013279	MI:0007	High	physical
FBgn0025186	FBgn0031598	MI:0018	High	physical
FBgn0027571	FBgn0034277	MI:0004	High	physical
FBgn0003141	FBgn0040493	MI:0004	High	physical
FBgn0039013	FBgn0039854	MI:0004	High	physical
FBgn0011277	FBgn0035546	MI:0018	High	physical
FBgn0013343	FBgn0266186	MI:0004	High	physical
FBgn0032078	FBgn0032946	MI:0018	High	physical
FBgn0035754	FBgn0265003	MI:0018	High	physical
FBgn0032454	FBgn0034225	MI:0018	High	physical
FBgn0005672	FBgn0017581	MI:0018	High	physical
FBgn0030086	FBgn0039560	MI:0018	High	physical
FBgn0033889	FBgn0037261	MI:0004	High	physical
FBgn0015247	FBgn0034921	MI:0004	High	physical
FBgn0027329	FBgn0260439	MI:0004	High	physical
FBgn0032824	FBgn0034661	MI:0018	High	physical
FBgn0033401	FBgn0035761	MI:0018	High	physical
FBgn0036441	FBgn0066101	MI:0018	High	physical
FBgn0000084	FBgn0035334	MI:0004	High	physical
FBgn0030162	FBgn0261573	MI:0018	High	physical
FBgn0010097	FBgn0039098	MI:0018	High	physical
FBgn0037050	FBgn0082582	MI:0004	High	physical
FBgn0001276	FBgn0036811	MI:0004	High	physical
FBgn0020513	FBgn0039213	MI:0004	High	physical
FBgn0008635	FBgn0027571	MI:0004	High	physical
FBgn0026593	FBgn0031745	MI:0018	High	physical
FBgn0010294	FBgn0034259	MI:0018	High	physical
FBgn0003429	FBgn0024728	MI:0018	Low	physical
FBgn0031190	FBgn0036738	MI:0018	High	physical
FBgn0015222	FBgn0023529	MI:0004	High	physical
FBgn0025693	FBgn0035010	MI:0018	High	physical
FBgn0028888	FBgn0032707	MI:0018	High	physical
FBgn0003944	FBgn0263603	MI:0018	High	physical
FBgn0250906	FBgn0261014	MI:0004	High	physical
FBgn0011230	FBgn0035491	MI:0018	High	physical
FBgn0011244	FBgn0030674	MI:0018	High	physical
FBgn0001098	FBgn0035032	MI:0004	High	physical
FBgn0032127	FBgn0038714	MI:0018	High	physical
FBgn0034707	FBgn0263933	MI:0004	High	physical
FBgn0026430	FBgn0260003	MI:0018	High	physical
FBgn0003687	FBgn0087008	MI:0006	High	physical
FBgn0261617	FBgn0265011	MI:0018	High	physical
FBgn0001114	FBgn0267348	MI:0004	High	physical
FBgn0023511	FBgn0083946	MI:0018	High	physical
FBgn0035952	FBgn0040385	MI:0018	High	physical
FBgn0022349	FBgn0025885	MI:0004	High	physical
FBgn0016700	FBgn0032833	MI:0004	High	physical
FBgn0030692	FBgn0264270	MI:0018	High	physical
FBgn0087002	FBgn0260793	MI:0018	High	physical
FBgn0030938	FBgn0085409	MI:0018	High	physical
FBgn0030328	FBgn0032130	MI:0018	High	physical
FBgn0010470	FBgn0022893	MI:0004	High	physical
FBgn0010288	FBgn0010470	MI:0004	High	physical
FBgn0029947	FBgn0035443	MI:0018	High	physical
FBgn0021765	FBgn0029134	MI:0004	High	physical
FBgn0000635	FBgn0001250	MI:0007	High	physical
FBgn0001258	FBgn0263006	MI:0004	High	physical
FBgn0000411	FBgn0003068	MI:0045	High	physical
FBgn0086680	FBgn0264075	MI:0045	High	physical
FBgn0000504	FBgn0051626	MI:0018	High	physical
FBgn0010265	FBgn0265416	MI:0018	High	physical
FBgn0000504	FBgn0261800	MI:0018	High	physical
FBgn0005671	FBgn0036361	MI:0018	High	physical
FBgn0050480	FBgn0086687	MI:0018	High	physical
FBgn0005771	FBgn0030400	MI:0018	High	physical
FBgn0004687	FBgn0053896	MI:0018	High	physical
FBgn0002922	FBgn0004859	MI:0399	High	physical
FBgn0003360	FBgn0011570	MI:0018	High	physical
FBgn0034795	FBgn0085188	MI:0004	High	physical
FBgn0038220	FBgn0052698	MI:0004	High	physical
FBgn0005655	FBgn0005655	MI:0018	High	physical
FBgn0014026	FBgn0038714	MI:0018	High	physical
FBgn0038747	FBgn0263774	MI:0018	High	physical
FBgn0010602	FBgn0015396	MI:0004	High	physical
FBgn0031021	FBgn0039909	MI:0004	High	physical
FBgn0030067	FBgn0032404	MI:0004	High	physical
FBgn0000617	FBgn0010355	MI:0006	High	physical
FBgn0000352	FBgn0001079	MI:0045	High	physical
FBgn0023174	FBgn0032492	MI:0004	High	physical
FBgn0015774	FBgn0265274	MI:0096	High	physical
FBgn0031190	FBgn0034967	MI:0018	High	physical
FBgn0011832	FBgn0040308	MI:0004	High	physical
FBgn0039589	FBgn0085382	MI:0018	High	physical
FBgn0030734	FBgn0035539	MI:0018	High	physical
FBgn0002985	FBgn0032635	MI:0018	High	physical
FBgn0000114	FBgn0011666	MI:0018	High	physical
FBgn0033901	FBgn0261686	MI:0018	High	physical
FBgn0000360	FBgn0037027	MI:0018	High	physical
FBgn0028688	FBgn0261394	MI:0004	High	physical
FBgn0002565	FBgn0038771	MI:0004	High	physical
FBgn0033887	FBgn0034986	MI:0018	High	physical
FBgn0261836	FBgn0266670	MI:0018	High	physical
FBgn0031089	FBgn0259168	MI:0018	High	physical
FBgn0034314	FBgn0035766	MI:0018	High	physical
FBgn0022338	FBgn0053017	MI:0018	High	physical
FBgn0001091	FBgn0032002	MI:0004	High	physical
FBgn0036214	FBgn0039049	MI:0018	High	physical
FBgn0000629	FBgn0053821	MI:0415	Low	physical
FBgn0000826	FBgn0039355	MI:0018	High	physical
FBgn0028965	FBgn0261602	MI:0018	High	physical
FBgn0033741	FBgn0052344	MI:0004	High	physical
FBgn0023526	FBgn0026063	MI:0018	High	physical
FBgn0031037	FBgn0034470	MI:0004	High	physical
FBgn0002579	FBgn0021872	MI:0018	High	physical
FBgn0019936	FBgn0033460	MI:0018	High	physical
