#nodeID	final
Nlp	0.00046545329634
14-3-3epsilon	0.00046175141861
Map205	0.000436324364175
CG15043	0.000435087403415
drk	0.000415234447356
Rbp9	0.000413336362501
fne	0.000405252707215
gish	0.000389666745784
CG46025	0.00035235058183
NetB	0.000351062225153
CNBP	0.000346385149077
GstD4	0.000345844158822
14-3-3zeta	0.000345361873239
Egfr	0.000345234472031
gskt	0.000344669244502
Nab2	0.000343226383906
Mer	0.000343017336899
PpD3	0.00033715548455
Hsp83	0.000318213486428
IKKbeta	0.000313161842718
Ino80	0.000310947999712
Vang	0.000308744288403
Spn	0.000303837806444
Nedd4	0.000303613053815
Pex5	0.000298580518131
Syx16	0.000292737349719
cher	0.000290906814436
N	0.00028941892827
Crk	0.000286982676443
mts	0.000284901299667
CR31958	0.000282518390498
Lsd-2	0.000276013167698
Hsc70-1	0.000270633503174
sbr	0.00027061188735
Hsc70-4	0.000270489392409
Diap2	0.000267625863159
His2A	0.000262869639833
Sirt7	0.000259279024716
rl	0.00025738286906
bsk	0.000256727504569
RpA-70	0.000255909827799
CG3071	0.000254764612673
RpL13	0.000253861509066
spi	0.000252914619942
Rpn11	0.000252825187547
Ten-m	0.00025232562275
gem	0.000249106532144
Sgt	0.000246885583312
Upf1	0.00024626327129
RPA2	0.000245227539612
Srp9	0.000242708110743
CASK	0.000240993074003
sxc	0.000236594790105
TER94	0.000233225198643
dock	0.000232091689629
ND-13A	0.000231787877231
Thor	0.000231721740304
egg	0.000231394573847
yin	0.000230226474788
pum	0.000229954821681
Rpn1	0.000228703031191
Chc	0.000228524250555
CG6808	0.000227854636307
Abl	0.000227553446906
Smox	0.000224741073941
CG5059	0.000224135445036
dod	0.000223706039246
Patj	0.000220738943762
Mhc	0.000217593157132
fabp	0.000216967857068
CG34404	0.000216780559121
HDAC1	0.000215453159847
SkpA	0.000215351081425
SCCRO	0.000212675333758
Pex19	0.000211986536385
Parp	0.00021080868288
p53	0.000210625530702
CanB	0.000210305100034
CSN5	0.000208606504097
Bet3	0.000208396698044
CG4853	0.000206979759366
nmo	0.000205554684645
Pka-C1	0.000205041421249
esn	0.000204126682931
CG6454	0.000202107832006
Cdk1	0.000201084928973
Jra	0.000200195073388
Akt1	0.000199233701868
Pkc53E	0.000198512500691
RpS3	0.000198504834033
slmb	0.000197833873304
CG6701	0.000196563092259
polo	0.000195663376568
Eno	0.000193524172695
Xrcc2	0.000192805005221
CG15482	0.000192181890647
Df31	0.000190357805037
Ssl2	0.000190047177527
Tm2	0.000189945361128
esc	0.000189478402287
nej	0.000189385466538
Irbp	0.000189369563074
park	0.000187233513312
qkr58E-1	0.000186564958747
CG11893	0.000186053476029
alpha-Spec	0.000185987690933
P32	0.000184573025856
dlg1	0.000184210926767
betaTub85D	0.000182264364022
PCNA	0.000181831604404
Rpt5	0.000181010681688
Rac2	0.000179202798302
Mad	0.000178707542083
Swip-1	0.000177661964783
B52	0.000176972453144
escl	0.000175554534348
Chd64	0.000173948673888
Ubqn	0.000173695789845
dco	0.000173262543382
aPKC	0.000172591308389
lwr	0.000171787036962
Rad23	0.000171420948177
Su(dx)	0.000170362418431
Neos	0.000170359512065
Rpn10	0.000170294634767
kn	0.000169809442972
CG11876	0.000169772040257
Saf-B	0.000169756797397
Vha55	0.000169553537518
Prosalpha7	0.000167738766199
mad2	0.000167580924
me31B	0.000166615163119
CG10077	0.000166134466198
CG7483	0.000164949310719
baz	0.000164937728252
scny	0.000164844916354
qkr54B	0.0001647322998
Pak	0.00016465578185
Ald	0.00016441542847
CCT2	0.000163978663403
Gapdh2	0.000163931898605
Dhx15	0.000163841814642
MED4	0.000163069832524
Pp1alpha-96A	0.000162400865296
brm	0.000162218298907
Rab5	0.000161575376126
fs(1)h	0.000160684836467
CG11486	0.00016035744405
msn	0.000160324029566
hpo	0.000160083812516
porin	0.000158268264501
Lam	0.00015799872505
CCT3	0.000156306977455
Sema1a	0.000155631104616
CG11658	0.000155379940841
beta-Spec	0.000155234183523
Smurf	0.000154632949991
Acam	0.000154607166464
aurA	0.000154353610445
sals	0.000153482933657
Gapdh1	0.000152391500943
eEF2	0.000152323846203
Hsp60C	0.000151914692723
alpha-Cat	0.000151822255316
SC35	0.000151232861111
tws	0.000151093251021
Tip60	0.000150481560532
Cdk4	0.000150232142988
Caper	0.00014991895661
Pp2A-29B	0.000149758965059
His3	0.000147028602525
CG43729	0.000146620079643
Rab6	0.000146515458885
Snr1	0.00014648154408
tmod	0.000146461766957
cpb	0.000146293635821
Hsp60A	0.000146001436711
par-1	0.000145921316619
CG15109	0.000145677216903
CSN6	0.000145251156529
Rack1	0.000145068330109
Pka-C3	0.000144638691902
LamC	0.000143992936705
Raf	0.000143598611233
ps	0.000143351929903
fz2	0.000142841810203
RpLP0	0.000142714956884
awd	0.00014123581194
Cdc5	0.000141130666939
wts	0.000140825355032
CG13902	0.000140158025786
DCTN1-p150	0.000140067661648
His3.3B	0.000139814986871
ppk12	0.000139348699573
ppk28	0.0001392771491
Pi3K21B	0.00013922284314
Pglym78	0.00013920273767
Dif	0.000139087901607
His3.3A	0.000139069452355
Prp31	0.000139023311233
pont	0.000139000849306
rpk	0.000138964630891
ppk26	0.000138884024585
ppk	0.000138884024585
CG11023	0.000138793523881
Vha16-1	0.000138598502447
ppk8	0.000138456413495
CG32110	0.000138291324384
ppk5	0.00013808734172
RpL35A	0.000137980151326
CG1785	0.000137576208795
Arf79F	0.000137515852422
CG6937	0.000137332523012
Trx-2	0.000137328014521
Cnx99A	0.000137207699501
CCT6	0.000136697585944
CG7611	0.000136478109532
Prp8	0.000136266584561
Rpt1	0.000136264915899
HDAC4	0.000136250236593
mor	0.000136227361471
RpLP2	0.000136026471872
Shmt	0.000136015658936
coro	0.000135899288705
qkr58E-2	0.000135291434241
eIF4B	0.000135088530687
Dp1	0.000134750656648
Act57B	0.000134584241408
Pka-R1	0.000134222836217
Arp2	0.000133871562401
Ptip	0.000133755784782
HLH4C	0.000133381301908
emb	0.000133344984628
CG15784	0.000132906881888
SmD3	0.00013229374105
p120ctn	0.000131901847623
Usp7	0.000131813469044
nonA-l	0.000131572598775
Zn72D	0.000131519573824
cpa	0.000130272981487
His4	0.000130218686327
Rbp1-like	0.000129495440114
RpS5b	0.000129425339336
CG5618	0.000129372907668
CkIalpha	0.000129248178725
Art1	0.000129047238305
ana2	0.000128995265329
l(3)neo43	0.000128993112986
Cdc37	0.000128637131151
snRNP-U1-70K	0.000128125155135
nito	0.000127910336182
Ku80	0.000127856887462
Hsp23	0.000126859878164
Rtnl1	0.000126480743424
Traf6	0.00012644715888
RPA3	0.000126372859803
Rcc1	0.000125820836804
RpS7	0.000124983175468
RpS3A	0.000124968472042
stau	0.000124526893911
nonA	0.000124508970873
CG7049	0.000124415097404
alphaTub84B	0.000124328708023
Argk	0.000123808890068
LSm1	0.000123426394068
Syp	0.000123002345769
CG2199	0.000122835617449
Gadd45	0.000122558789423
RtGEF	0.000122372289117
His4r	0.000122321712483
ATPsyngamma	0.000122016504515
Dronc	0.000121942049121
Rsf1	0.00012191907494
mRpL44	0.000121795804616
Gnf1	0.000121451342379
Rel	0.00012120066294
Rpt6	0.000121182976831
RpS6	0.000120549332562
Nap1	0.000120542645962
wal	0.000120441579295
bel	0.000120440397054
shot	0.000119986745359
sol	0.00011930769904
CG8545	0.000119134333929
l(2)gl	0.000119060959104
CSN4	0.000118897691923
Arpc2	0.00011879133566
Meltrin	0.000118764344903
Myo61F	0.000118632418354
Sec61alpha	0.000117979322701
Cp1	0.000117611208992
Taf1	0.000117385908735
Fmr1	0.00011718211745
spn-A	0.000117135598218
Axn	0.000116916372273
JIL-1	0.000116683688621
Gprk2	0.000116413656435
Vkor	0.000116389784758
Actn	0.000116302476695
Traf4	0.000116287895197
alphaTub84D	0.000115754554845
CG30122	0.000115355003634
pbl	0.000115132002802
Hel25E	0.000115131546339
Slmap	0.000115104059306
CG32100	0.000114858341684
Calr	0.00011431565619
alc	0.000114310237167
RpL7A	0.000114277175914
Ns1	0.000114243945853
UQCR-C1	0.000114202854244
Cnx14D	0.000114191353582
mago	0.000113893783693
CG1924	0.000113865040428
Hrb98DE	0.000113733352486
Act88F	0.00011361962471
Ubc6	0.00011347352982
CG4896	0.000113359578921
Hrb87F	0.000113096714808
CG8142	0.000112876729935
Cul4	0.000112177935658
Lig4	0.000112166199122
CG16817	0.00011205934857
Nup93-1	0.000111943741828
Act79B	0.000111774691842
eIF4A	0.000111685874624
rictor	0.000111183094669
kst	0.000111180772225
htt	0.000111032297931
eIF3c	0.00011043720165
CCT5	0.000110315948497
MRP	0.000109802796989
Mtpalpha	0.000109502653035
UQCR-C2	0.000109375690623
clu	0.000109337691388
crn	0.000109239767767
Arpc1	0.000109089859341
Sas-4	0.000108765138257
Kap-alpha3	0.000108668806717
CG7878	0.000108596985084
osk	0.000108586548126
FK506-bp2	0.000108249093063
Uch-L5	0.000108184832194
Act87E	0.000107685844278
SmD2	0.000107675760672
AdSS	0.000107217926911
RpL3	0.000107179600044
Lsm12	0.000107162295414
mRpS24	0.000106767801152
Fak	0.000106697464977
mRpL52	0.000106635311698
CG2260	0.000106361422939
Pen	0.000106145439909
CCT7	0.00010607855123
cathD	0.000106047099213
Grip91	0.000105958980515
tsr	0.00010592288286
CG2224	0.000105899495152
p115	0.000105877531273
Dhc64C	0.000105829697602
RanBPM	0.000105674081043
stv	0.000105630458041
RpS9	0.000105557592551
Tab2	0.000105427003088
NC2alpha	0.000105137903557
Atg1	0.000104959234136
TSG101	0.000104738508246
shv	0.000104541465649
RpII215	0.000104521668402
Hrs	0.000104385205108
sip2	0.000104384055807
GlyRS	0.000104241051596
CG4849	0.000104161445248
RpS16	0.000103901477697
Max	0.000103779301316
Sf3a2	0.000103316809129
ValRS	0.000103183242636
Moe	0.000103171159018
RpS8	0.000103128088087
pAbp	0.000102996146888
SRPK	0.000102814207877
CG3342	0.000102794309053
Cdk5	0.000102680997741
sip1	0.000102679563112
Uch-L5R	0.000102595672689
RpS5a	0.000102480176924
Tsc1	0.000102409868633
crol	0.000101953756645
rau	0.000101916287278
TfAP-2	0.000101809837126
CG1218	0.000101748475321
CG5144	0.000101744504687
CG15459	0.00010157116315
Pc	0.000101241579043
Ube3a	0.000101142665411
LRP1	0.000101112046681
Rrp6	0.000100960797887
Cdc42	0.000100943312402
jbug	0.00010081374448
Non3	0.000100489816004
RpS19b	0.000100437200297
ctrip	0.000100017796291
Rpb8	9.99003084474e-05
Pp2B-14D	9.98867810601e-05
Apc	9.95935814488e-05
Tbp	9.94708814419e-05
U2af50	9.93448793708e-05
Wnt2	9.92010694906e-05
Cul2	9.87206629905e-05
cnn	9.85879786259e-05
Bap60	9.85586002477e-05
Psi	9.8558105042e-05
ICA69	9.82907786104e-05
Rab11	9.82745547731e-05
CG9121	9.82731692831e-05
GluRIA	9.82096350445e-05
Pdi	9.81717555494e-05
glo	9.81328950123e-05
spir	9.81178705401e-05
Top1	9.80865233648e-05
Cul5	9.80399425815e-05
Jafrac1	9.80060834171e-05
GluRIB	9.79827029668e-05
ft	9.78806153921e-05
TrxT	9.78677160397e-05
CG43691	9.7772321148e-05
ref(2)P	9.76235046192e-05
Prosalpha6	9.75953546266e-05
mEFTu1	9.75263971829e-05
Sans	9.74548223079e-05
Keap1	9.74324535165e-05
Cbl	9.74154415708e-05
RpL4	9.7365906301e-05
Tailor	9.71204330589e-05
CG13887	9.70814371218e-05
Cyp6t3	9.70791791538e-05
aos	9.69721498995e-05
HP6	9.68584404627e-05
Rok	9.67148949554e-05
Hip14	9.66037048444e-05
RhoGDI	9.63688017227e-05
CG5921	9.61768414579e-05
foxo	9.60950881777e-05
E(z)	9.60547034482e-05
Fgop2	9.60184590441e-05
Sam-S	9.60137107948e-05
CG6617	9.46856507533e-05
RpS19a	9.46807365108e-05
CG4612	9.46203524957e-05
Srp54	9.46125154852e-05
CG8206	9.45965685721e-05
Myo31DF	9.4432008321e-05
ttk	9.43078654781e-05
Eb1	9.40040466762e-05
eIF3i	9.38857534573e-05
CG15764	9.37533404078e-05
d	9.36727281195e-05
ctp	9.36548297521e-05
CG5721	9.34949375129e-05
pall	9.3397638691e-05
Jupiter	9.33540992982e-05
WASp	9.33088982511e-05
CG6769	9.32027779455e-05
AsnRS	9.31793567881e-05
Rcd5	9.31212794724e-05
Cad96Ca	9.29820334022e-05
Rpn3	9.2931945025e-05
CG15525	9.29027240023e-05
regucalcin	9.27949472096e-05
Vav	9.2765974252e-05
Prosalpha4	9.26355139115e-05
kermit	9.25159496965e-05
fax	9.23116224339e-05
ImpL3	9.22750015557e-05
HDAC6	9.20998246075e-05
CG4611	9.18626944119e-05
ppk16	9.17673110166e-05
SkpB	9.15681608687e-05
Nach	9.14262568956e-05
Diap1	9.1250470142e-05
CG17027	9.12365338258e-05
CG9368	9.12278279049e-05
CtBP	9.1206298459e-05
Cad99C	9.11732217981e-05
sima	9.09638859354e-05
CG43143	9.09560951879e-05
Set	9.0882341629e-05
Atx2	9.0824670778e-05
dre4	9.08079829014e-05
RpS13	9.08061639174e-05
Rad51D	9.07764367056e-05
RpL12	9.06746517829e-05
CG5327	9.0618351926e-05
Apc2	9.05743703824e-05
CG12470	9.04431762673e-05
yps	9.02768741561e-05
Fib	9.01838536231e-05
mib2	9.01204861083e-05
Dredd	9.00623240331e-05
heph	8.99788497203e-05
AP-1-2beta	8.98552905463e-05
scra	8.98434805244e-05
Fer2LCH	8.98075210025e-05
Nek2	8.97775574755e-05
l(3)72Ab	8.97673950744e-05
Frl	8.9661134903e-05
drl	8.95363854276e-05
ATPsynbeta	8.93061711442e-05
rump	8.92660480842e-05
Tango10	8.92019163764e-05
eIF3k	8.91606409296e-05
tum	8.91263499284e-05
fd59A	8.91095281033e-05
Prosalpha6T	8.90839386836e-05
Rheb	8.89872325777e-05
RpS11	8.89487787412e-05
CG10750	8.89300836307e-05
REG	8.88163944333e-05
eEF1alpha2	8.87652119536e-05
hfp	8.84540095252e-05
Jafrac2	8.80542035487e-05
numb	8.78189389749e-05
PyK	8.76703167194e-05
RpS27A	8.75959373677e-05
Orc1	8.7311213862e-05
Shc	8.71903461894e-05
CG3295	8.70555310958e-05
Csk	8.70368015018e-05
eIF3f1	8.7016252754e-05
RpS10a	8.66747089243e-05
Tak1	8.65890116901e-05
RfC3	8.65164474716e-05
olf413	8.64317128863e-05
RpL26	8.61265240431e-05
CG4872	8.60153284576e-05
Atg9	8.59831947441e-05
AcCoAS	8.58858701727e-05
eIF2alpha	8.57653983343e-05
CG7744	8.56171743891e-05
RpL6	8.55160375295e-05
CG5746	8.54961385669e-05
ci	8.54604961148e-05
Stat92E	8.53579104882e-05
Lk6	8.53337358227e-05
Syx1A	8.50817155524e-05
S6kII	8.50812263683e-05
Sgf11	8.50688817198e-05
bs	8.50214024661e-05
RpS12	8.49023662375e-05
Prosalpha1	8.47497431956e-05
inaC	8.4664178623e-05
dysc	8.46533986446e-05
cactin	8.4546410312e-05
Rpt2	8.45403998938e-05
eff	8.43849514913e-05
Wnt4	8.43399029836e-05
cact	8.43184689931e-05
SAK	8.43170136609e-05
Rab23	8.4276763866e-05
CG32086	8.40661082214e-05
Cip4	8.40117849034e-05
CG31357	8.39497239199e-05
mub	8.38634794026e-05
CG30016	8.3785464261e-05
Gcn5	8.36470172107e-05
His1	8.35965031656e-05
Ras85D	8.34331459047e-05
Dat	8.33797762315e-05
Kap-alpha1	8.33107834334e-05
AGO1	8.32398521811e-05
dnt	8.31803809915e-05
Eip63E	8.31635800164e-05
CG6873	8.31519515619e-05
fzr	8.3141617445e-05
CG9062	8.28199302153e-05
mira	8.25576362998e-05
otk	8.23313021003e-05
RpS24	8.22959638866e-05
Plod	8.22121368791e-05
Mcm5	8.20732717127e-05
Prosalpha2	8.2057579937e-05
sd	8.20047209991e-05
Lmpt	8.18503209993e-05
Traf-like	8.16643281899e-05
Ref1	8.16293985576e-05
AnxB11	8.15422640685e-05
Magi	8.15304068101e-05
bocks	8.14853653129e-05
CG8858	8.13665262705e-05
p38b	8.12818859617e-05
RpS14a	8.12400990257e-05
TfIIS	8.1230556231e-05
Chi	8.11804361049e-05
snf	8.1169603607e-05
CCT4	8.09951333859e-05
Su(var)2-10	8.09947018063e-05
nop5	8.09264784015e-05
AP-2alpha	8.09100962701e-05
Pfk	8.09047810634e-05
GckIII	8.07228448387e-05
128up	8.0570435378e-05
CCT1	8.05292430696e-05
St1	8.03158209667e-05
PGRP-LE	8.00259376954e-05
Ubc7	8.00178179947e-05
Rab7	7.99942028175e-05
CLIP-190	7.99564608255e-05
Sec61beta	7.99311712163e-05
rept	7.97212985328e-05
CG7185	7.96630840589e-05
eIF3m	7.96343367116e-05
RpL18A	7.96314443471e-05
vig	7.94989570709e-05
RpL7	7.93942928012e-05
Sirt1	7.92226680211e-05
RpL14	7.90669575852e-05
Vps39	7.89575149987e-05
cno	7.88866242652e-05
blw	7.8828214969e-05
Atg17	7.87775430145e-05
ago	7.87369946505e-05
vtd	7.87258575304e-05
nclb	7.86771615542e-05
eIF3l	7.86332599192e-05
ZAP3	7.860734927e-05
CG11505	7.85917560925e-05
asl	7.85841025949e-05
Rab10	7.8518513825e-05
Dsor1	7.85114071685e-05
gro	7.8509641611e-05
pcs	7.84367327297e-05
Nos	7.83794110725e-05
Rpt3	7.82729657107e-05
CycA	7.81890023805e-05
CG31624	7.79511244185e-05
St3	7.78836732872e-05
eEF1beta	7.78750831842e-05
CG6543	7.77520423706e-05
dally	7.7616882601e-05
AIF	7.75673285763e-05
CG9377	7.75500459328e-05
Smn	7.75423678423e-05
Dap160	7.7491146954e-05
RpL30	7.74548742825e-05
CG31988	7.72658160636e-05
Eph	7.72011330538e-05
Ssrp	7.71497762983e-05
RhoGEF2	7.71300421252e-05
gogo	7.69981571921e-05
xmas-2	7.69596222934e-05
CG34325	7.6596571393e-05
SmB	7.65884306713e-05
HERC2	7.63450855218e-05
ds	7.63267906026e-05
CG30178	7.62387067e-05
CG11164	7.59681332072e-05
ssp3	7.57480662943e-05
PPP1R15	7.57316045355e-05
mle	7.57032577117e-05
CG3548	7.55239145159e-05
Wnk	7.54935450982e-05
CoRest	7.54925221454e-05
r	7.54744880663e-05
SoxN	7.54136377387e-05
RpS14b	7.5412190274e-05
Tapdelta	7.52851569945e-05
RnpS1	7.52746358376e-05
Pkc98E	7.52603733083e-05
Gsc	7.52491844116e-05
CG30382	7.52250777311e-05
tyf	7.52088086052e-05
RpL36	7.51372090261e-05
nkd	7.51286248262e-05
yki	7.49369768966e-05
RpS17	7.48448253809e-05
CycC	7.47130399164e-05
RpL11	7.46963846821e-05
CG2021	7.46915166069e-05
hyx	7.45901187677e-05
alphaCOP	7.4569310801e-05
eIF6	7.45342704251e-05
Nurf-38	7.4357995531e-05
twe	7.43372008198e-05
CG14286	7.4329152613e-05
Iswi	7.4253170636e-05
hth	7.41266782406e-05
AsnS	7.41181804348e-05
Arc1	7.40530383451e-05
Nop56	7.40122943577e-05
Dlip3	7.38463522224e-05
Thiolase	7.38000773696e-05
Rbf	7.37264453818e-05
eIF3e	7.36931619622e-05
Gbeta13F	7.36520778186e-05
CG17768	7.36479095044e-05
ebi	7.3566528446e-05
Nmdar1	7.35462498709e-05
RpL5	7.34825370851e-05
gig	7.34021410101e-05
sesB	7.33759197331e-05
GCS2beta	7.33327744836e-05
Ubx	7.31103485168e-05
CG13321	7.29309774907e-05
eIF3b	7.28269665748e-05
RfC4	7.27739304736e-05
scf	7.27088746072e-05
Nak	7.26939527837e-05
Trap1	7.26266470309e-05
CG6094	7.26206530958e-05
FK506-bp1	7.25606930133e-05
CG3817	7.25268037612e-05
Hakai	7.24886551917e-05
Pms2	7.24865102162e-05
RpL15	7.2432704053e-05
CycK	7.24153428239e-05
csw	7.23658225987e-05
Aldh	7.23314335172e-05
rempA	7.23063764404e-05
SkpF	7.19765951708e-05
Amph	7.19648365283e-05
Rpt4	7.19418248567e-05
dbe	7.19082190629e-05
dl	7.19069355135e-05
ras	7.19044011405e-05
Wwox	7.18680344433e-05
CG9630	7.18241366655e-05
Art8	7.1790116837e-05
neur	7.17380377188e-05
RpS2	7.15761262685e-05
Sap-r	7.14397644959e-05
Acon	7.13694084665e-05
S6k	7.12975851069e-05
Nrx-IV	7.12407181881e-05
Bsg25D	7.12041496838e-05
Nup75	7.11992965362e-05
His2Av	7.11756475548e-05
RpL10Ab	7.10706327719e-05
HP1b	7.10320395373e-05
isoQC	7.09317018158e-05
CG7215	7.09234619774e-05
Prosbeta3	7.09176750537e-05
dpn	7.08423585317e-05
Bap55	7.08168656696e-05
RpLP1	7.07493714582e-05
SkpC	7.07194489044e-05
Synd	7.06380969464e-05
mud	7.0532769172e-05
rin	7.04412452437e-05
CG3756	7.03893752622e-05
CG5376	7.03510421402e-05
eIF4E4	7.02626794714e-05
SERCA	7.0081298005e-05
RpL24	7.00220506537e-05
Ote	7.00030724881e-05
E(spl)mgamma-HLH	6.98087430551e-05
CG11267	6.97834513436e-05
Sin3A	6.97677541594e-05
Pkn	6.97474552752e-05
S6KL	6.97418192252e-05
Cp110	6.97025051271e-05
Cbp80	6.96662357426e-05
CG3529	6.96638065274e-05
CRMP	6.96361111509e-05
Hip1	6.93905408239e-05
RpL18	6.91614889592e-05
Mef2	6.90305181376e-05
MAGE	6.90194767336e-05
Dys	6.89944399531e-05
RpS15Aa	6.89143524903e-05
Scp2	6.89006128207e-05
hyd	6.88030835986e-05
e(r)	6.87799940163e-05
gnu	6.87565183853e-05
Dl	6.87210146926e-05
CG4570	6.87191593884e-05
RpS15Ab	6.85609865337e-05
CG5599	6.84419772481e-05
Bin1	6.82507115427e-05
eIF4G1	6.8148223925e-05
Wee1	6.81357875171e-05
p38a	6.79834927941e-05
Plzf	6.79669190366e-05
DNApol-alpha73	6.79504769731e-05
CG4038	6.78634752162e-05
Phb2	6.7671755271e-05
wds	6.74426118105e-05
GM130	6.74275131556e-05
spel1	6.73513234688e-05
Alk	6.7253314375e-05
cry	6.72302684377e-05
msk	6.72179846377e-05
SREBP	6.71899470089e-05
mRpS28	6.71454463431e-05
Sec10	6.70747064034e-05
OstDelta	6.70525812506e-05
Rrp46	6.70327181964e-05
CG42319	6.6933163147e-05
eIF3a	6.69190247147e-05
MED6	6.68762043551e-05
Sf3b1	6.67938034416e-05
ftz-f1	6.67773012848e-05
Hr96	6.66506848368e-05
Rpb7	6.65763196692e-05
Non1	6.65201499294e-05
DAAM	6.64647214426e-05
DnaJ-1	6.6463204075e-05
Vap33	6.63308806318e-05
Syt12	6.62553981561e-05
bor	6.62288269533e-05
hts	6.60697115095e-05
eIF2beta	6.60681177898e-05
CG5380	6.60556321555e-05
SkpD	6.59807006338e-05
Tet	6.59273994336e-05
GILT3	6.58311867093e-05
mus304	6.57914669399e-05
CG6724	6.57646923239e-05
Gug	6.57136275102e-05
MESK2	6.5632384192e-05
Gdi	6.55976380869e-05
SNRPG	6.558885199e-05
snama	6.55226177745e-05
SmD1	6.55092802069e-05
CG8036	6.54768005104e-05
AP-2mu	6.53953798725e-05
CG17514	6.53876459912e-05
CG17565	6.53805198512e-05
l(2)37Cc	6.53800649826e-05
gammaCOP	6.53039738216e-05
Kr-h1	6.52930767728e-05
FBXO11	6.51495647913e-05
CG3542	6.5134945658e-05
RpL13A	6.51120069885e-05
capt	6.50896681432e-05
CG33156	6.49580716314e-05
tkv	6.49245780333e-05
GluProRS	6.48284505235e-05
Nph	6.48273016408e-05
MTA1-like	6.48252250534e-05
Gbs-70E	6.48108050097e-05
fh	6.47179766102e-05
step	6.47135403719e-05
Aatf	6.47088281456e-05
HmgD	6.46446813987e-05
Prosalpha4T1	6.46131489554e-05
eIF4E1	6.45732730753e-05
RpIII128	6.444332638e-05
pyd	6.43834342613e-05
Bx42	6.43142785852e-05
pit	6.42567005056e-05
stg	6.42184302928e-05
p130CAS	6.4143810008e-05
CG9911	6.39530142599e-05
Pgam5	6.38785363371e-05
sta	6.38292604208e-05
scaf6	6.38183362156e-05
sqd	6.35995254431e-05
rk	6.35487595374e-05
Ubr1	6.34906146452e-05
RpL27	6.33183987981e-05
RpL9	6.3264373542e-05
gammaTub37C	6.32393791117e-05
Lamp1	6.32225387603e-05
Ran	6.31726863532e-05
CG6084	6.31432555112e-05
CycG	6.31418851575e-05
CG1416	6.31058655017e-05
HnRNP-K	6.2959463048e-05
Dlic	6.2909762424e-05
HIP-R	6.28819348335e-05
Ptpa	6.28202671022e-05
Graf	6.28091481016e-05
Prp3	6.27950141573e-05
Mcm7	6.26762618399e-05
Cka	6.26594314116e-05
Prp19	6.264501978e-05
Ssb-c31a	6.26124663164e-05
l(2)efl	6.25644770203e-05
Su(var)3-3	6.25247865892e-05
Atg8a	6.23535581249e-05
CG31156	6.22036530001e-05
ptc	6.21898013312e-05
eIF3j	6.21724697798e-05
wg	6.21313062559e-05
Oat	6.21101780132e-05
CG6686	6.20295345786e-05
dia	6.200739898e-05
capu	6.19476888282e-05
MED10	6.19240472145e-05
U2af38	6.19066904212e-05
VhaM8.9	6.17964580715e-05
Rae1	6.17817182742e-05
MRG15	6.17363588765e-05
boca	6.16431444329e-05
inaD	6.16121388224e-05
koi	6.1590874431e-05
Pka-R2	6.15834736996e-05
CG33303	6.1471797086e-05
Usp8	6.13286586848e-05
lqf	6.13247369806e-05
Nup107	6.12953804978e-05
Clc	6.12321568115e-05
Tpi	6.11355565956e-05
Cdk8	6.11126661192e-05
Pgk	6.10972295136e-05
CG32099	6.10575823068e-05
Blm	6.09450391329e-05
Prosbeta6	6.0907535091e-05
CG11656	6.0849508311e-05
Cdc27	6.07723942369e-05
VhaSFD	6.07471933006e-05
eIF5B	6.07319569671e-05
Neto	6.07281109747e-05
